gene_name,identifier,variant_category
ABCC8,Q09428,0
ABCC8,Q09428,1
ABCC8,Q09428,0
ABCC8,Q09428,0
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,0
ABCC8,Q09428,0
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,0
ABCC8,Q09428,0
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,0
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC8,Q09428,1
ABCC9,O60706,1
ABCC9,O60706,0
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,1
ABCC9,O60706,2
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,0
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD1,P33897,1
ABCD2,Q9UBJ2,2
ABCD3,P28288,0
ABCD4,O14678,0
ABCD4,O14678,0
ABCD4,O14678,0
ABCD4,O14678,0
ABCD4,O14678,1
ABCD4,O14678,1
ABCD4,O14678,1
ABCE1,P61221,0
ABCF1,Q8NE71,0
ABCF3,Q9NUQ8,0
ABCF3,Q9NUQ8,0
ABCG1,P45844,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG2,Q9UNQ0,0
ABCG4,Q9H172,0
ABCG5,Q9H222,1
ABCG5,Q9H222,1
ABCG5,Q9H222,1
ABCG5,Q9H222,1
ABCG5,Q9H222,1
ABCG5,Q9H222,0
ABCG5,Q9H222,1
ABCG5,Q9H222,0
ABCG5,Q9H222,0
ABCG5,Q9H222,0
ABCG5,Q9H222,0
ABCG5,Q9H222,0
ABCG8,Q9H221,0
ABCG8,Q9H221,0
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,2
ABCG8,Q9H221,0
ABCG8,Q9H221,1
ABCG8,Q9H221,0
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,1
ABCG8,Q9H221,0
ABCG8,Q9H221,1
ABCG8,Q9H221,0
ABCG8,Q9H221,0
ABCG8,Q9H221,0
ABCG8,Q9H221,0
ABHD1,Q96SE0,0
ABHD1,Q96SE0,0
ABHD1,Q96SE0,0
ABHD10,Q9NUJ1,0
ABHD12,Q8N2K0,0
ABHD12,Q8N2K0,2
ABHD12,Q8N2K0,2
ABHD12,Q8N2K0,1
ABHD12,Q8N2K0,2
ABHD12B,Q7Z5M8,0
ABHD12B,Q7Z5M8,2
ABHD14A,Q9BUJ0,0
ABHD14A,Q9BUJ0,0
ABHD15,Q6UXT9,0
ABHD16B,Q9H3Z7,0
ABHD17B,Q5VST6,0
ABHD17B,Q5VST6,0
ABHD2,P08910,0
ABHD3,Q8WU67,0
ABHD5,Q8WTS1,1
ABHD5,Q8WTS1,1
ABHD5,Q8WTS1,1
ABHD5,Q8WTS1,0
ABHD5,Q8WTS1,0
ABHD5,Q8WTS1,1
ABHD6,Q9BV23,0
ABHD6,Q9BV23,0
ABHD6,Q9BV23,0
ABHD6,Q9BV23,0
ABHD6,Q9BV23,0
ABI1,Q8IZP0,0
ABI3,Q9P2A4,0
ABI3,Q9P2A4,0
ABI3,Q9P2A4,0
ABI3BP,Q7Z7G0,2
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,2
ABL1,P00519,2
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,0
ABL1,P00519,1
ABL1,P00519,1
ABL2,P42684,0
ABL2,P42684,0
ABL2,P42684,0
ABL2,P42684,0
ABL2,P42684,0
ABL2,P42684,0
ABL2,P42684,2
ABL2,P42684,2
ABL2,P42684,0
ABLIM1,O14639,0
ABLIM1,O14639,0
ABLIM2,Q6H8Q1,2
ABLIM2,Q6H8Q1,2
ABLIM3,O94929,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,0
ABO,P16442,2
ABO,P16442,0
ABR,Q12979,0
ABRAXAS1,Q6UWZ7,0
ABRAXAS1,Q6UWZ7,0
ABRAXAS1,Q6UWZ7,0
ABRAXAS1,Q6UWZ7,1
ABTB2,Q8N961,0
ABTB2,Q8N961,0
ACAA1,P09110,0
ACAA1,P09110,0
ACAA2,P42765,0
ACACA,Q13085,0
ACACA,Q13085,2
ACACA,Q13085,0
ACACB,O00763,0
ACACB,O00763,0
ACACB,O00763,0
ACACB,O00763,2
ACAD10,Q6JQN1,0
ACAD10,Q6JQN1,0
ACAD10,Q6JQN1,0
ACAD10,Q6JQN1,0
ACAD11,Q709F0,0
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD8,Q9UKU7,1
ACAD9,Q9H845,0
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,2
ACAD9,Q9H845,1
ACAD9,Q9H845,2
ACAD9,Q9H845,1
ACAD9,Q9H845,2
ACAD9,Q9H845,2
ACAD9,Q9H845,2
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACAD9,Q9H845,1
ACADL,P28330,0
ACADL,P28330,0
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,1
ACADM,P11310,2
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,0
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,0
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,1
ACADS,P16219,0
ACADSB,P45954,1
ACADSB,P45954,0
ACADSB,P45954,0
ACADSB,P45954,0
ACADSB,P45954,0
ACADVL,P49748,0
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,1
ACADVL,P49748,2
ACADVL,P49748,1
ACADVL,P49748,0
ACADVL,P49748,0
ACADVL,P49748,0
ACADVL,P49748,0
ACADVL,P49748,1
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,1
ACAN,P16112,1
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAN,P16112,0
ACAP1,Q15027,2
ACAP1,Q15027,2
ACAP1,Q15027,0
ACAP1,Q15027,0
ACAT1,P24752,0
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT1,P24752,1
ACAT2,Q9BWD1,0
ACBD3,Q9H3P7,0
ACBD4,Q8NC06,0
ACBD4,Q8NC06,0
ACBD5,Q5T8D3,0
ACCS,Q96QU6,2
ACCS,Q96QU6,2
ACCS,Q96QU6,0
ACCS,Q96QU6,0
ACCS,Q96QU6,0
ACCSL,Q4AC99,0
ACD,Q96AP0,0
ACD,Q96AP0,0
ACD,Q96AP0,1
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE,P12821,0
ACE2,Q9BYF1,0
ACE2,Q9BYF1,0
ACE2,Q9BYF1,0
ACE2,Q9BYF1,0
ACER2,Q5QJU3,0
ACER3,Q9NUN7,1
ACHE,P22303,0
ACHE,P22303,0
ACHE,P22303,0
ACHE,P22303,0
ACIN1,Q9UKV3,0
ACIN1,Q9UKV3,0
ACIN1,Q9UKV3,0
ACIN1,Q9UKV3,2
ACIN1,Q9UKV3,0
ACIN1,Q9UKV3,0
ACKR1,Q16570,0
ACKR1,Q16570,0
ACKR1,Q16570,0
ACKR1,Q16570,0
ACKR1,Q16570,0
ACKR2,O00590,0
ACKR2,O00590,0
ACKR2,O00590,0
ACKR2,O00590,0
ACKR3,P25106,0
ACKR3,P25106,1
ACLY,P53396,0
ACO1,P21399,0
ACO1,P21399,0
ACO1,P21399,0
ACO2,Q99798,0
ACO2,Q99798,2
ACO2,Q99798,1
ACO2,Q99798,1
ACO2,Q99798,1
ACO2,Q99798,1
ACO2,Q99798,1
ACOT1,Q86TX2,0
ACOT11,Q8WXI4,0
ACOT11,Q8WXI4,0
ACOT11,Q8WXI4,0
ACOT11,Q8WXI4,0
ACOT11,Q8WXI4,0
ACOT12,Q8WYK0,0
ACOT12,Q8WYK0,0
ACOT12,Q8WYK0,2
ACOT2,P49753,0
ACOT2,P49753,0
ACOT4,Q8N9L9,0
ACOT4,Q8N9L9,0
ACOT6,Q3I5F7,0
ACOT9,Q9Y305,2
ACOX1,Q15067,0
ACOX1,Q15067,1
ACOX1,Q15067,1
ACOX1,Q15067,0
ACOX1,Q15067,0
ACOX1,Q15067,1
ACOX1,Q15067,1
ACOX1,Q15067,1
ACOX1,Q15067,1
ACOX1,Q15067,1
ACOX1,Q15067,2
ACOX2,Q99424,1
ACOX3,O15254,0
ACOX3,O15254,0
ACOXL,Q9NUZ1,0
ACOXL,Q9NUZ1,0
ACP1,P24666,0
ACP1,P24666,0
ACP1,P24666,0
ACP2,P11117,0
ACP2,P11117,0
ACP2,P11117,0
ACP3,P15309,0
ACP3,P15309,0
ACP3,P15309,0
ACP3,P15309,0
ACP3,P15309,0
ACP4,Q9BZG2,1
ACP4,Q9BZG2,1
ACP4,Q9BZG2,2
ACP4,Q9BZG2,2
ACP4,Q9BZG2,1
ACP5,P13686,0
ACP5,P13686,0
ACP5,P13686,0
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP5,P13686,1
ACP6,Q9NPH0,0
ACR,P10323,0
ACR,P10323,0
ACRBP,Q8NEB7,0
ACRV1,P26436,0
ACSBG1,Q96GR2,0
ACSBG1,Q96GR2,0
ACSBG1,Q96GR2,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSBG2,Q5FVE4,0
ACSF2,Q96CM8,0
ACSF2,Q96CM8,0
ACSF3,Q4G176,0
ACSF3,Q4G176,0
ACSF3,Q4G176,0
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSF3,Q4G176,1
ACSL3,O95573,0
ACSL4,O60488,1
ACSL4,O60488,2
ACSL4,O60488,0
ACSL5,Q9ULC5,0
ACSL5,Q9ULC5,2
ACSL5,Q9ULC5,2
ACSL5,Q9ULC5,0
ACSM1,Q08AH1,0
ACSM1,Q08AH1,0
ACSM1,Q08AH1,0
ACSM2A,Q08AH3,0
ACSM2A,Q08AH3,0
ACSM2A,Q08AH3,0
ACSM2A,Q08AH3,0
ACSM3,Q53FZ2,0
ACSM3,Q53FZ2,0
ACSM3,Q53FZ2,0
ACSM3,Q53FZ2,0
ACSM4,P0C7M7,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM5,Q6NUN0,0
ACSM6,Q6P461,0
ACSM6,Q6P461,0
ACSM6,Q6P461,0
ACSS1,Q9NUB1,0
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA1,P68133,1
ACTA2,P62736,0
ACTA2,P62736,0
ACTA2,P62736,0
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTA2,P62736,1
ACTB,P60709,1
ACTB,P60709,0
ACTB,P60709,1
ACTB,P60709,1
ACTB,P60709,1
ACTB,P60709,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTC1,P68032,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,0
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,1
ACTG1,P63261,2
ACTG1,P63261,1
ACTG1,P63261,2
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,2
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,1
ACTG2,P63267,2
ACTL6A,O96019,2
ACTL6A,O96019,1
ACTL6B,O94805,2
ACTL6B,O94805,2
ACTL6B,O94805,1
ACTL6B,O94805,1
ACTL6B,O94805,1
ACTL7A,Q9Y615,0
ACTL7A,Q9Y615,0
ACTL7A,Q9Y615,0
ACTL7A,Q9Y615,0
ACTL7A,Q9Y615,0
ACTL8,Q9H568,0
ACTL8,Q9H568,0
ACTL9,Q8TC94,0
ACTL9,Q8TC94,2
ACTL9,Q8TC94,0
ACTL9,Q8TC94,0
ACTL9,Q8TC94,2
ACTL9,Q8TC94,2
ACTL9,Q8TC94,2
ACTN1,P12814,0
ACTN1,P12814,0
ACTN1,P12814,1
ACTN1,P12814,1
ACTN1,P12814,1
ACTN1,P12814,0
ACTN1,P12814,1
ACTN1,P12814,1
ACTN1,P12814,1
ACTN2,P35609,0
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,1
ACTN2,P35609,2
ACTN2,P35609,1
ACTN2,P35609,1
ACTN3,Q08043,0
ACTN3,Q08043,0
ACTN3,Q08043,0
ACTN3,Q08043,0
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,2
ACTN4,O43707,0
ACTN4,O43707,0
ACTN4,O43707,0
ACTN4,O43707,2
ACTN4,O43707,2
ACTN4,O43707,0
ACTN4,O43707,1
ACTN4,O43707,1
ACTN4,O43707,2
ACTN4,O43707,2
ACTR1B,P42025,0
ACTR1B,P42025,0
ACTR3B,Q9P1U1,0
ACTR5,Q9H9F9,0
ACTR5,Q9H9F9,0
ACTR5,Q9H9F9,0
ACTR5,Q9H9F9,0
ACTR8,Q9H981,0
ACTRT1,Q8TDG2,2
ACTRT2,Q8TDY3,0
ACTRT3,Q9BYD9,0
ACVR1,Q04771,1
ACVR1,Q04771,0
ACVR1,Q04771,0
ACVR1,Q04771,0
ACVR1,Q04771,2
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1,Q04771,1
ACVR1B,P36896,0
ACVR1B,P36896,0
ACVR1C,Q8NER5,0
ACVR1C,Q8NER5,0
ACVR1C,Q8NER5,2
ACVR1C,Q8NER5,0
ACVR1C,Q8NER5,0
ACVR2A,P27037,0
ACVR2A,P27037,2
ACVR2A,P27037,2
ACVR2B,Q13705,1
ACVR2B,Q13705,1
ACVR2B,Q13705,0
ACVR2B,Q13705,0
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,0
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,2
ACVRL1,P37023,1
ACVRL1,P37023,0
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,0
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
ACVRL1,P37023,1
